year,parameter,result,latitude,longitude
1994,PAH,0.42,28.858,-95.4647
1987,PAH,0,28.6663,-96.2335
1986,PAH,0.01,28.2982,-96.622
2002,PAH,0.106,28.2982,-96.622
1998,PAH,0,28.4118,-96.449
2006,PAH,0.37,28.2982,-96.622
1994,PAH,0,28.2982,-96.622
2008,PAH,0.08,26.0432,-97.176
2012,PAH,0,26.2825,-97.2853
2002,PAH,0.079,26.2825,-97.2853
2008,PAH,0.11,28.2982,-96.622
1987,PAH,0,28.2982,-96.622
1988,PAH,0,28.4118,-96.449
1992,PAH,0.11,26.0432,-97.176
1986,PAH,0.316666667,26.0432,-97.176
1996,PAH,0.23,26.0432,-97.176
1986,PAH,0,28.6663,-96.2335
1990,PAH,0,28.6663,-96.2335
2009,PAH,0.31,28.6663,-96.2335
1995,PAH,0.042333333,28.6663,-96.2335
1997,PAH,0,28.6663,-96.2335
1993,PAH,0.03,28.7112,-95.8833
2005,PAH,0.09,28.5788,-96.563
2009,PAH,0.36,28.7112,-95.8833
1997,PAH,0,28.5788,-96.563
1986,PAH,0.06,28.5788,-96.563
2009,PAH,0.28,28.5788,-96.563
2003,PAH,0,28.5788,-96.563
1995,PAH,0.661333333,28.5788,-96.563
1999,PAH,0.306,28.6603,-96.5845
1999,PAH,0.438,28.5788,-96.563
1995,PAH,0,28.6603,-96.5845
1993,PAH,0.1,28.6603,-96.5845
1991,PAH,0.006666667,28.6603,-96.5845
1986,PAH,0.543333333,28.6603,-96.5845
1997,PAH,0,28.6603,-96.5845
1995,PAH,0,28.173,-96.835
1999,PAH,1.256,28.173,-96.835
2009,PAH,0.2,28.665,-96.383
2003,PAH,0.077,28.173,-96.835
1991,PAH,0,26.0432,-97.176
2012,PAH,0,26.0432,-97.176
1990,PAH,0.16,28.9212,-95.3395
1988,PAH,1.603333333,28.9212,-95.3395
1995,PAH,1.347333333,28.9212,-95.3395
1990,PAH,0.273333333,28.858,-95.4647
2007,PAH,2.51,28.9212,-95.3395
2009,PAH,0.18,28.142,-97.128
1986,PAH,0.113333333,28.142,-97.128
2003,PAH,0.069,27.8522,-97.3598
1992,PAH,0.03,27.8522,-97.3598
1993,PAH,0.02,27.8522,-97.3598
1997,PAH,0,27.8522,-97.3598
1988,PAH,0,27.8388,-97.0753
1990,PAH,0.47,28.0548,-96.9512
1994,PAH,0.26,28.0548,-96.9512
1987,PAH,0,28.0548,-96.9512
1988,PAH,0.093333333,28.0548,-96.9512
2003,PAH,0.087,28.0548,-96.9512
1994,PAH,0.62,28.2323,-96.7082
1996,PAH,0.12,28.344,-96.7123
2002,PAH,0.111,28.2323,-96.7082
1987,PAH,0.263333333,28.344,-96.7123
2006,PAH,0.32,28.2323,-96.7082
2000,PAH,0.179,28.2323,-96.7082
2002,PAH,0,28.344,-96.7123
2004,PAH,0.117,28.2323,-96.7082
1991,PAH,0.006666667,28.2323,-96.7082
1991,PAH,0,28.344,-96.7123
1996,PAH,0.25,28.2323,-96.7082
1986,PAH,0,28.344,-96.7123
1990,PAH,0,28.2323,-96.7082
1994,PAH,0.16,28.173,-96.835
2010,PAH,0,26.2825,-97.2853
1992,PAH,0.32,28.344,-96.7123
2007,PAH,0,28.665,-96.383
1999,PAH,0.208,28.665,-96.383
1994,PAH,0.15,28.665,-96.383
1993,PAH,0.08,28.665,-96.383
1990,PAH,0.093333333,28.6603,-96.5845
1988,PAH,0,28.665,-96.383
2001,PAH,0.137,28.6603,-96.5845
1999,PAH,0.598,28.7112,-95.8833
2007,PAH,0,28.5788,-96.563
1988,PAH,0,28.5788,-96.563
1991,PAH,0.003333333,28.5788,-96.563
2007,PAH,0,28.7112,-95.8833
2003,PAH,0.145,28.7112,-95.8833
1993,PAH,0.09,28.5788,-96.563
1991,PAH,0.006666667,28.2982,-96.622
2005,PAH,0.07,28.6663,-96.2335
1999,PAH,0.537,28.0548,-96.9512
2005,PAH,0.21,28.0548,-96.9512
1991,PAH,0.003333333,28.0548,-96.9512
1993,PAH,0.08,28.0548,-96.9512
1999,PAH,0,27.8362,-97.3802
1986,PAH,0,27.838,-97.238
1999,PAH,0.075,27.8522,-97.3598
1987,PAH,0,27.8522,-97.3598
2009,PAH,0.23,27.8522,-97.3598
1986,PAH,0.13,27.8522,-97.3598
1995,PAH,0.035,27.8522,-97.3598
1995,PAH,0.020666667,27.8362,-97.3802
2010,PAH,0.32,26.0748,-97.1995
2008,PAH,0.09,26.0748,-97.1995
2001,PAH,0.118,28.142,-97.128
2005,PAH,0.5,28.142,-97.128
1991,PAH,0.003333333,28.142,-97.128
1997,PAH,0.07,28.142,-97.128
2000,PAH,0.157,26.0432,-97.176
2001,PAH,0.2,28.173,-96.835
1995,PAH,0.03,28.665,-96.383
1994,PAH,0.13,28.4118,-96.449
1992,PAH,0,28.5788,-96.563
1997,PAH,1.96,28.9212,-95.3395
1992,PAH,1.25,28.9212,-95.3395
2007,PAH,0.18,28.858,-95.4647
2005,PAH,3.08,28.858,-95.4647
2005,PAH,2.39,28.9212,-95.3395
1992,PAH,0,28.6663,-96.2335
1996,PAH,0,28.2982,-96.622
1992,PAH,0.06,28.2982,-96.622
2010,PAH,0.24,28.2982,-96.622
2008,PAH,0.09,28.4118,-96.449
2012,PAH,0,28.4118,-96.449
2000,PAH,1.03,28.4118,-96.449
2004,PAH,0,26.0432,-97.176
2000,PAH,0.142,26.0748,-97.1995
2010,PAH,0.24,26.0432,-97.176
1990,PAH,0,26.2825,-97.2853
1994,PAH,0.17,26.2825,-97.2853
1996,PAH,0.08,26.2825,-97.2853
1998,PAH,0,26.2825,-97.2853
2000,PAH,0.121,26.2825,-97.2853
2012,PAH,27.249,59.539133,-151.47695
2009,PAH,111.7,55.2938,-131.548
2012,PAH,42.523,60.67212,-145.88406
2012,PAH,43.238,59.464233,-151.7085
2012,PAH,35.34,60.33995,-147.83482
2009,PAH,135.2,59.4533,-135.3365
2012,PAH,38.38,60.94349,-146.67668
2012,PAH,23.703,60.13004,-147.99828
2012,PAH,18.442,60.20197,-147.75984
2012,PAH,66.624,60.86214,-146.24434
2012,PAH,51.886,60.59523,-145.73479
2012,PAH,22.294,60.45989,-147.71745
2007,PAH,86.5,60.0649,-149.44
2012,PAH,161.1,60.10208,-149.36416
2012,PAH,79.3,60.113,-149.374
2012,DDT,1.17,60.13004,-147.99828
2012,DDT,0.48,60.59523,-145.73479
2012,DDT,0,59.539133,-151.47695
2012,DDT,0.3,60.67212,-145.88406
2009,DDT,1.33,55.2938,-131.548
2012,DDT,0.33,60.22661,-148.25105
2009,DDT,1.42,59.4533,-135.3365
2012,DDT,2.87,60.113,-149.374
2012,DDT,0.89,60.45989,-147.71745
2012,DDT,4.94,60.86214,-146.24434
2012,DDT,0.19,60.33995,-147.83482
2012,DDT,0.28,59.464233,-151.7085
2012,DDT,0.4,60.94349,-146.67668
2012,DDT,2.03,60.10208,-149.36416
2012,DDT,0.22,60.20197,-147.75984
2009,PCB,5.76,55.2938,-131.548
2012,PCB,3.03,60.22661,-148.25105
2012,PCB,0.79,60.20197,-147.75984
2012,PCB,23.92,60.113,-149.374
2007,PCB,4.31,60.0649,-149.44
2012,PCB,1.16,59.464233,-151.7085
2009,PCB,3,59.4533,-135.3365
2012,PCB,0.94,59.539133,-151.47695
2012,PCB,2.43,60.45989,-147.71745
2012,PCB,2.83,60.13004,-147.99828
2012,PCB,0,60.33995,-147.83482
2012,PCB,0,60.59523,-145.73479
2007,DDT,0.79,60.0649,-149.44
2012,PCB,1.01,60.94349,-146.67668
2012,PCB,1.79,60.86214,-146.24434
2012,PCB,4.09,60.67212,-145.88406
2012,PCB,24.89,60.10208,-149.36416
2012,PAH,0,60.33995,-147.83482
2012,PAH,0,60.13004,-147.99828
2012,PAH,0,60.10208,-149.36416
2012,PAH,0,60.22661,-148.25105
2012,PAH,0,60.45989,-147.71745
2007,PAH,0.37,60.0649,-149.44
2012,PAH,0,60.20197,-147.75984
2012,PAH,0,60.113,-149.374
2009,PAH,0.8,55.2938,-131.548
2009,PAH,0.19,59.4533,-135.3365
2012,PAH,0,60.59523,-145.73479
2012,PAH,0,59.539133,-151.47695
2012,PAH,0,59.464233,-151.7085
2012,PAH,0,60.86214,-146.24434
2012,PAH,0,60.67212,-145.88406
2012,PAH,0,60.94349,-146.67668
2007,PAH,100,58.7961,-158.5325
2007,PCB,1.76,58.7961,-158.5325
2007,PAH,0.98,58.7961,-158.5325
2007,DDT,1.16,58.7961,-158.5325
2003,PAH,215,60.9608,-147.646
1991,PAH,19.11,60.9608,-147.646
1990,PAH,30.54166667,60.9608,-147.646
2001,PAH,57.8,59.6145,-151.4442
2003,PAH,92.2,59.6145,-151.4442
2007,PAH,71.3,59.6145,-151.4442
2005,PAH,78.8,55.2938,-131.548
1999,PAH,140.85,59.6145,-151.4442
2007,PAH,111.7,55.2938,-131.548
1995,PAH,105.73,55.2938,-131.548
1993,PAH,90.43,60.9608,-147.646
2005,PAH,175.8,59.4533,-135.3365
1995,PAH,68.34,59.6145,-151.4442
2007,PAH,30.3,60.9608,-147.646
2001,PAH,82.5,59.4533,-135.3365
1997,PAH,75.2,59.6145,-151.4442
1997,PAH,200.8,59.4533,-135.3365
1995,PAH,548.29,59.4533,-135.3365
2007,PAH,150.4,59.4533,-135.3365
2003,PAH,203.5,55.2938,-131.548
1997,PAH,93,55.2938,-131.548
2001,PAH,29.7,60.9608,-147.646
2001,PAH,31.5,55.2938,-131.548
1995,PAH,102.0566667,58.501,-152.6218
1999,PAH,48.49,60.9608,-147.646
1992,PAH,53.73,60.9608,-147.646
2005,PAH,79.9,60.9608,-147.646
2003,PAH,317.7,59.4533,-135.3365
1995,PAH,108.82,60.9608,-147.646
1997,PAH,107.9,60.9608,-147.646
1995,PAH,316.8566667,60.0673,-147.826
1995,PAH,106.0733333,59.2187,-151.517
1999,PAH,81.08,55.2938,-131.548
1999,PAH,177.21,59.4533,-135.3365
2005,PAH,113.1,59.6145,-151.4442
1997,PAH,90.3,61.1328,-146.461
1992,PAH,165.53,61.1328,-146.461
2007,PAH,62.2,60.113,-149.374
1995,PAH,131.32,61.1328,-146.461
1995,PAH,205.24,60.688,-146.584
2003,PAH,149.1,61.1328,-146.461
2007,PAH,120.5,60.1021,-149.3642
1995,PAH,255.36,60.493,-147.6558
1995,PAH,104.1333333,60.6407,-145.99
1990,PAH,101.1386667,61.1328,-146.461
2005,PAH,180.1,61.1328,-146.461
2007,PAH,173,61.1328,-146.461
2001,PAH,41.6,61.1328,-146.461
1991,PAH,230.5833333,61.1328,-146.461
1993,PAH,254.4,61.1328,-146.461
1999,PAH,159.29,61.1328,-146.461
1986,DDT,5.423333333,61.1328,-146.461
1999,DDT,3.542,59.4533,-135.3365
1987,DDT,1.333333333,60.9608,-147.646
2003,DDT,0.428,60.9608,-147.646
2005,DDT,0.38,60.9608,-147.646
2003,DDT,1.21,61.1328,-146.461
1990,DDT,3.773666667,61.1328,-146.461
1997,DDT,0.93,59.6145,-151.4442
2001,DDT,1.14,59.6145,-151.4442
1999,DDT,6.6,59.6145,-151.4442
1986,DDT,5.266666667,60.9608,-147.646
1993,DDT,0,60.9608,-147.646
2001,DDT,1.142,55.2938,-131.548
1997,DDT,2.7,55.2938,-131.548
1992,DDT,0,61.1328,-146.461
2003,DDT,3.988,55.2938,-131.548
2007,DDT,0.67,61.1328,-146.461
1993,DDT,1.85,61.1328,-146.461
1997,DDT,0.66,61.1328,-146.461
2007,DDT,0.3,59.6145,-151.4442
1999,DDT,9.162,61.1328,-146.461
2007,DDT,0.88,55.2938,-131.548
2005,DDT,2.2,59.4533,-135.3365
2003,DDT,9.755,59.4533,-135.3365
1997,DDT,3.3,59.4533,-135.3365
2001,DDT,3.275,59.4533,-135.3365
2007,DDT,2.79,59.4533,-135.3365
1988,DDT,0,60.9608,-147.646
2007,DDT,0.42,60.113,-149.374
2005,DDT,1.68,61.1328,-146.461
2005,DDT,1.39,55.2938,-131.548
1999,DDT,4.656,55.2938,-131.548
2001,DDT,1.162,61.1328,-146.461
1987,DDT,0.666666667,61.1328,-146.461
2001,DDT,0.888,60.9608,-147.646
1992,DDT,0,60.9608,-147.646
1991,DDT,1.3,61.1328,-146.461
1988,DDT,0,61.1328,-146.461
2007,DDT,0.28,60.9608,-147.646
1991,DDT,1.38,60.9608,-147.646
2007,DDT,1.45,60.1021,-149.3642
1997,DDT,1.14,60.9608,-147.646
2005,DDT,0.3,59.6145,-151.4442
1990,DDT,1.470666667,60.9608,-147.646
1999,DDT,9.271,60.9608,-147.646
2005,PCB,8.21,61.1328,-146.461
2007,PCB,3.88,61.1328,-146.461
2007,PCB,5.26,55.2938,-131.548
2007,PCB,1.31,60.113,-149.374
2007,PCB,2.05,60.9608,-147.646
2005,PCB,4.58,60.9608,-147.646
2005,PCB,18.39,59.6145,-151.4442
2005,PCB,4.51,55.2938,-131.548
2007,PCB,3.85,60.1021,-149.3642
2005,PCB,9.69,59.4533,-135.3365
2007,PCB,7.03,59.4533,-135.3365
2007,PCB,3.56,59.6145,-151.4442
2003,DDT,1.801,59.6145,-151.4442
1991,PCB,0.3,60.9608,-147.646
2003,PCB,1.071,60.9608,-147.646
2001,PCB,2.565,60.9608,-147.646
1992,PCB,0,60.9608,-147.646
2001,PCB,3.515,59.6145,-151.4442
1988,PCB,11.43333333,60.9608,-147.646
1997,PCB,11.06,55.2938,-131.548
1999,PCB,21.573,60.9608,-147.646
1993,PCB,5.63,60.9608,-147.646
1990,PCB,0.277666667,61.1328,-146.461
1990,PCB,0.6,60.9608,-147.646
1997,PCB,5.54,60.9608,-147.646
2001,PCB,4.996,61.1328,-146.461
2001,PCB,3.67,55.2938,-131.548
2003,PCB,1.211,59.6145,-151.4442
1999,PCB,16.653,59.6145,-151.4442
1997,PCB,3.14,61.1328,-146.461
1997,PCB,16.02,59.6145,-151.4442
1993,PCB,0.81,61.1328,-146.461
1991,PCB,3.2,61.1328,-146.461
2001,PCB,10.068,59.4533,-135.3365
1999,PCB,16.147,59.4533,-135.3365
2003,PCB,9.091,59.4533,-135.3365
1988,PCB,0,61.1328,-146.461
2003,PCB,10.237,55.2938,-131.548
1999,PCB,20.482,55.2938,-131.548
1999,PCB,18.262,61.1328,-146.461
1992,PCB,0,61.1328,-146.461
2003,PCB,0.635,61.1328,-146.461
1997,PCB,13.81,59.4533,-135.3365
1997,PAH,0.69,55.2938,-131.548
1997,PAH,0.35,60.9608,-147.646
1993,PAH,10.06,61.1328,-146.461
2007,PAH,0.38,60.9608,-147.646
1995,PAH,0.513,61.1328,-146.461
1999,PAH,0.98,61.1328,-146.461
2007,PAH,0.29,60.1021,-149.3642
2007,PAH,0.21,60.113,-149.374
2005,PAH,0.4,61.1328,-146.461
1995,PAH,0.763,60.688,-146.584
2007,PAH,0.46,61.1328,-146.461
2003,PAH,0.323,61.1328,-146.461
1986,PAH,0,61.1328,-146.461
1991,PAH,0.49,61.1328,-146.461
2003,PAH,0.302,60.9608,-147.646
2005,PAH,0.48,59.6145,-151.4442
1997,PAH,0.34,59.6145,-151.4442
1999,PAH,2.725,59.6145,-151.4442
2003,PAH,0.322,59.6145,-151.4442
2007,PAH,0.26,59.6145,-151.4442
2001,PAH,0.493,60.9608,-147.646
1987,PAH,0,61.1328,-146.461
1986,PAH,0,60.9608,-147.646
1993,PAH,7.57,60.9608,-147.646
1988,PAH,1.266666667,61.1328,-146.461
1995,PAH,0.512,60.6407,-145.99
1992,PAH,0,61.1328,-146.461
2005,PAH,0.44,60.9608,-147.646
2001,PAH,0.581,61.1328,-146.461
1997,PAH,0.24,61.1328,-146.461
1995,PAH,0.687,59.6145,-151.4442
1992,PAH,0,60.9608,-147.646
1987,PAH,0,60.9608,-147.646
1999,PAH,0.43,60.9608,-147.646
1995,PAH,0.401,60.9608,-147.646
1990,PAH,1.04,60.9608,-147.646
2001,PAH,0.475,59.6145,-151.4442
1995,PAH,0.509,60.493,-147.6558
1991,PAH,0.276666667,60.9608,-147.646
1988,PAH,2.533333333,60.9608,-147.646
1990,PAH,0.793666667,61.1328,-146.461
1995,PAH,0.368,55.2938,-131.548
2007,PAH,0.55,55.2938,-131.548
1995,PAH,0.487,59.4533,-135.3365
1995,PAH,0.6,60.0673,-147.826
2005,PAH,0.61,59.4533,-135.3365
2003,PAH,1.574,55.2938,-131.548
2001,PAH,0.489,55.2938,-131.548
1995,PAH,0.804,59.2187,-151.517
2003,PAH,1.448,59.4533,-135.3365
1999,PAH,1.581,59.4533,-135.3365
1995,PAH,0.857,58.501,-152.6218
1999,PAH,0.455,55.2938,-131.548
2001,PAH,0.97,59.4533,-135.3365
1997,PAH,0.63,59.4533,-135.3365
2007,PAH,0.85,59.4533,-135.3365
2005,PAH,0.98,55.2938,-131.548
2009,PAH,137.8,60.9608,-147.646
2009,PAH,126.1,61.1328,-146.461
2009,PCB,0.11,60.9608,-147.646
2009,PCB,0.38,61.1328,-146.461
2009,PAH,0,61.1328,-146.461
2009,PAH,0.61,60.9608,-147.646
2009,DDT,0.25,61.1328,-146.461
2009,DDT,0.11,60.9608,-147.646
2008,PCB,0.87,60.0514,-151.6689
2008,PAH,35,60.0514,-151.6689
2008,PAH,0.23,60.0514,-151.6689
2008,DDT,0.24,60.0514,-151.6689
1996,PAH,17.1,28.2323,-96.7082
2006,PAH,19.3,28.2323,-96.7082
2006,PAH,25.1,26.0432,-97.176
1997,PAH,2633.8,28.9212,-95.3395
1996,PAH,41.2,26.0432,-97.176
1997,PAH,7.2,60.9608,-147.646
1997,PAH,161.9,28.5788,-96.563
2006,PAH,118.7,26.0748,-97.1995
1996,PAH,51.4,26.0748,-97.1995
1996,PAH,20.1,28.344,-96.7123
1997,PAH,187.1,28.858,-95.4647
2007,PAH,207.3,28.6603,-96.5845
1997,PAH,312.4,28.6603,-96.5845
1997,PAH,76.8,59.6145,-151.4442
2006,PAH,23.8,28.344,-96.7123
2007,PAH,728.7,28.9212,-95.3395
1995,PAH,81.69333333,59.6145,-151.4442
2007,PAH,44.8,28.173,-96.835
1996,PAH,50.5,28.4118,-96.449
2007,PAH,49.6,28.6663,-96.2335
2007,PAH,319.4,28.858,-95.4647
2007,PAH,25.7,28.7112,-95.8833
1997,PAH,4202.6,59.4533,-135.3365
2007,PAH,23,28.665,-96.383
1997,PAH,14.3,28.173,-96.835
1995,PAH,14.62,59.2187,-151.517
1997,PAH,23.2,28.0548,-96.9512
2007,PAH,33.8,28.0548,-96.9512
1997,PAH,43.7,28.142,-97.128
1995,PAH,124.2,60.0673,-147.826
1995,PAH,31.62,58.501,-152.6218
1997,PAH,8.5,61.1328,-146.461
2007,PAH,3289.2,27.8522,-97.3598
1997,PAH,93.7,27.838,-97.238
1995,PAH,15,60.688,-146.584
1995,PAH,37.5,60.6407,-145.99
1995,PAH,15.27,60.493,-147.6558
1997,PAH,17.3,28.6663,-96.2335
1997,PAH,2735.8,27.8362,-97.3802
1997,PAH,138,28.7112,-95.8833
1997,PAH,1065.3,27.8522,-97.3598
2007,PAH,119.8,28.5788,-96.563
2006,PAH,22.2,26.2825,-97.2853
2007,PAH,56.8,28.142,-97.128
1997,PAH,19.6,28.665,-96.383
2006,PAH,13.9,28.4118,-96.449
2006,PAH,91.5,28.2982,-96.622
1996,PAH,12.2,28.2982,-96.622
2007,DDT,0.14,28.142,-97.128
1987,DDT,0.7,60.9608,-147.646
1986,DDT,0.093333333,27.838,-97.238
1987,DDT,0.72,27.8522,-97.3598
1997,DDT,0.31,60.9608,-147.646
1987,DDT,0.026666667,27.838,-97.238
1986,DDT,0.31,27.8522,-97.3598
1997,DDT,0,27.838,-97.238
2007,DDT,0.72,27.8522,-97.3598
1997,DDT,1.58,27.8522,-97.3598
2006,DDT,0.12,26.2825,-97.2853
1995,DDT,0,60.688,-146.584
2006,DDT,0,28.2982,-96.622
1987,DDT,0.91,28.142,-97.128
1986,DDT,1.176666667,28.142,-97.128
1995,DDT,0.038,60.0673,-147.826
1995,DDT,0,58.501,-152.6218
1995,DDT,0,59.2187,-151.517
1988,DDT,2.074333333,27.8362,-97.3802
1986,DDT,0.27,28.4118,-96.449
1997,DDT,0.11,28.142,-97.128
1997,DDT,8.99,27.8362,-97.3802
2006,PCB,0.83,26.0748,-97.1995
1987,DDT,0.176666667,28.6603,-96.5845
1997,PCB,0.23,28.6663,-96.2335
2007,PCB,0.42,28.6663,-96.2335
1996,DDT,0.02,28.344,-96.7123
1995,PCB,0.38,60.6407,-145.99
1988,PCB,10.89633333,26.0748,-97.1995
2006,PCB,0,26.2825,-97.2853
2007,DDT,1.34,28.9212,-95.3395
2006,PCB,0,28.344,-96.7123
1997,PCB,17.75,28.9212,-95.3395
1988,PCB,2.685666667,28.6403,-96.0078
2007,DDT,0,28.0548,-96.9512
2007,DDT,0.05,28.6603,-96.5845
1986,DDT,0.06,28.2323,-96.7082
1986,DDT,15.67,28.6603,-96.5845
2007,PCB,0.17,28.665,-96.383
2007,PCB,0.19,28.0548,-96.9512
1997,PCB,0.43,28.665,-96.383
1995,DDT,0,60.493,-147.6558
2007,PCB,4.01,27.8522,-97.3598
1988,PCB,0.904,28.665,-96.383
2007,PCB,1.18,28.6603,-96.5845
2007,PCB,0.87,28.5788,-96.563
1986,DDT,0.153333333,28.0548,-96.9512
1996,DDT,0.02,28.4118,-96.449
2007,PCB,2.45,28.9212,-95.3395
2006,PCB,0.02,28.2982,-96.622
1995,PCB,0.478,59.2187,-151.517
1996,PCB,0.35,28.2982,-96.622
2006,PCB,0,26.0432,-97.176
1997,PCB,23.75,59.4533,-135.3365
2006,PCB,0,28.2323,-96.7082
2007,PCB,0.33,28.142,-97.128
1997,PCB,1.06,28.6603,-96.5845
1995,PCB,0.168,60.493,-147.6558
1987,DDT,0,28.2323,-96.7082
1997,PCB,0.46,28.7112,-95.8833
2007,PCB,0.1,28.173,-96.835
1988,PCB,2.386666667,27.8388,-97.0753
2006,DDT,0.07,28.4118,-96.449
1997,PCB,0.21,28.142,-97.128
1997,DDT,6.92,28.9212,-95.3395
1997,DDT,0.87,28.858,-95.4647
1987,DDT,1.236666667,28.173,-96.835
1987,DDT,0.08,28.0548,-96.9512
1988,DDT,1.776333333,28.6403,-96.0078
1986,DDT,1.35,28.5788,-96.563
1997,PCB,1.73,28.858,-95.4647
2007,PCB,2.97,28.858,-95.4647
1988,DDT,1.329333333,26.0748,-97.1995
1996,DDT,0.04,26.0432,-97.176
1997,PCB,0.45,28.173,-96.835
1997,DDT,1.39,59.4533,-135.3365
1995,DDT,0,59.6145,-151.4442
1995,PCB,0.722,58.501,-152.6218
1996,PCB,0.47,28.344,-96.7123
1996,PCB,0.31,28.4118,-96.449
2006,PCB,0.08,28.4118,-96.449
1988,PCB,4.277333333,28.9212,-95.3395
2006,DDT,0.02,28.344,-96.7123
1987,DDT,0.103333333,28.344,-96.7123
1987,DDT,0.866666667,61.1328,-146.461
1997,DDT,0.17,61.1328,-146.461
1996,PCB,0.71,26.0432,-97.176
1997,PCB,0.01,28.0548,-96.9512
1987,DDT,0.59,28.4118,-96.449
1987,DDT,0.11,28.2982,-96.622
1995,PCB,0.751,59.6145,-151.4442
1997,PCB,3.78,59.6145,-151.4442
1988,PCB,16.145,27.8362,-97.3802
1997,DDT,0,28.0548,-96.9512
2007,DDT,0.04,28.173,-96.835
1987,DDT,0.166666667,28.7112,-95.8833
1997,DDT,0.11,28.5788,-96.563
1987,DDT,2.563333333,28.5788,-96.563
2007,DDT,0.15,28.5788,-96.563
1997,DDT,0.61,28.6603,-96.5845
2007,PCB,0.22,28.7112,-95.8833
1987,DDT,0,26.0432,-97.176
2006,DDT,0.22,26.0432,-97.176
1996,DDT,0,28.2323,-96.7082
1997,PCB,0.42,28.5788,-96.563
2006,DDT,0.1,26.0748,-97.1995
1996,DDT,0.02,26.0748,-97.1995
1986,DDT,0.6,28.173,-96.835
2007,DDT,0.01,28.7112,-95.8833
1986,DDT,25.66,28.6663,-96.2335
2007,DDT,0.29,28.6663,-96.2335
1996,DDT,0.03,28.2982,-96.622
2007,DDT,1.25,28.858,-95.4647
1996,PCB,0.09,28.2323,-96.7082
1995,PCB,0.285,60.688,-146.584
1997,PCB,0.52,61.1328,-146.461
1996,PCB,0.29,26.0748,-97.1995
1995,PCB,0.701,60.0673,-147.826
1988,DDT,0.814666667,27.8388,-97.0753
2006,DDT,0,28.2323,-96.7082
1986,DDT,0.346666667,28.344,-96.7123
1995,DDT,0,60.6407,-145.99
1997,PCB,1.05,60.9608,-147.646
1997,DDT,1.22,59.6145,-151.4442
1986,DDT,0.436666667,28.2982,-96.622
1988,DDT,5.398333333,28.9212,-95.3395
1997,DDT,0.43,28.6663,-96.2335
1997,PCB,10.51,27.8522,-97.3598
1997,PCB,0.28,27.838,-97.238
1997,PCB,27.35,27.8362,-97.3802
2007,DDT,0.06,28.665,-96.383
1988,DDT,0.948,28.665,-96.383
1997,DDT,0,28.665,-96.383
1986,DDT,1.29,28.7112,-95.8833
1997,DDT,0.38,28.7112,-95.8833
1986,DDT,0.436666667,26.0432,-97.176
1997,DDT,0,28.173,-96.835
1987,DDT,3.246666667,28.6663,-96.2335
2007,PAH,0.28,27.8522,-97.3598
1996,PAH,0.02,28.344,-96.7123
1986,PAH,0,28.142,-97.128
2007,PAH,0.06,28.6603,-96.5845
1987,PAH,0.716666667,28.344,-96.7123
1987,PAH,0.026666667,28.6603,-96.5845
1997,PAH,0.01,28.665,-96.383
1986,PAH,0.083333333,26.0432,-97.176
2007,PAH,0.06,28.6663,-96.2335
1986,PAH,0.363333333,28.5788,-96.563
1987,PAH,0.023333333,28.173,-96.835
1988,PAH,0,28.665,-96.383
2007,PAH,6.89,28.9212,-95.3395
1988,PAH,0.094666667,27.8362,-97.3802
1997,PAH,0.32,27.8522,-97.3598
1997,PAH,0.12,59.6145,-151.4442
1997,PAH,0.03,60.9608,-147.646
1987,PAH,0.033333333,60.9608,-147.646
1997,PAH,0.02,61.1328,-146.461
1987,PAH,0,61.1328,-146.461
1987,PAH,3.33,28.2323,-96.7082
2006,PAH,0,28.2323,-96.7082
1997,PAH,0.08,28.5788,-96.563
1988,PAH,0,26.0748,-97.1995
1987,PAH,0.75,26.0432,-97.176
2006,PAH,0,26.0432,-97.176
1997,PAH,0.04,28.6663,-96.2335
1987,PAH,0.06,28.5788,-96.563
1997,PAH,0.07,28.6603,-96.5845
1986,PAH,0.113333333,28.6603,-96.5845
1997,PAH,0.01,28.173,-96.835
2007,PAH,0.01,28.665,-96.383
1997,PAH,0.15,27.8362,-97.3802
1987,PAH,0.096666667,28.0548,-96.9512
2007,PAH,0.03,28.0548,-96.9512
1986,PAH,0.07,28.6663,-96.2335
1987,PAH,0.18,28.6663,-96.2335
2007,PAH,0.07,28.7112,-95.8833
1987,PAH,0.14,28.7112,-95.8833
1986,PAH,0,28.7112,-95.8833
1997,PAH,0.2,28.7112,-95.8833
2007,PAH,0.02,28.5788,-96.563
1986,PAH,0.1,28.173,-96.835
2007,PAH,0.05,28.173,-96.835
1988,PAH,11.47733333,28.9212,-95.3395
1997,PAH,11.25,28.858,-95.4647
2007,PAH,4.49,28.858,-95.4647
1997,PAH,22.67,28.9212,-95.3395
2007,PAH,0.01,28.142,-97.128
1997,PAH,0.02,28.142,-97.128
1987,PAH,0.673333333,28.142,-97.128
1997,PAH,0.04,27.838,-97.238
1987,PAH,0.083333333,27.838,-97.238
1986,PAH,0.023333333,27.8522,-97.3598
1987,PAH,0.253333333,27.8522,-97.3598
1995,PAH,0.032666667,59.6145,-151.4442
1997,PAH,0.03,28.0548,-96.9512
1986,PAH,0.05,28.0548,-96.9512
1988,PAH,0.020333333,27.8388,-97.0753
1995,PAH,0.009,60.493,-147.6558
1995,PAH,0.015,60.6407,-145.99
1995,PAH,0.007,60.688,-146.584
